"","water_yr","Station","combo_name","Date","tempC","DO..mg.L.","DO_sat....","Biochemical.Oxygen.Demand..mg.L.","pH..si.","Total.Solids..mg.L.","Ammonia..mg.L.","Nitrate.as.N.mg.L.","Total.Phosphorus..mg.L.","ecoli..MPN.","fecal.coliform..MPN.","temp_si","temp_cond","bod_si","bod_cond","ph_si","ph_cond","n_si","n_cond","p_si","p_cond","do_si","do_cond","ts_si","ts_cond","ecoli_si","fec_si","bact_si","bact_cond","owqi","owqi_cond"
"98","2013","10421","ROGUE  Rogue R at Rock Point Bridge (Gold Hill)","11/7/12","9.2","11.5","103","1.7","7.9","78","0.12","0.152","0.08","28",NA,"100","Excellent","71","Poor","100","Excellent","88","Good","76","Poor","96","Excellent","87","Good","98",NA,"98","Excellent","88","Good"
"99","2013","10764","KLAM  Klamath R ds Big Bend Powerhouse","11/7/12","9.1","9.8","95","2.9","8.1","161","0.068","0.541","0.09","10",NA,"100","Excellent","56","Very Poor","95","Excellent","76","Poor","73","Poor","98","Excellent","81","Fair","98",NA,"98","Excellent","80","Fair"
"100","2013","10423","ROGUE  Rogue R at Dodge Park","11/7/12","8.1","12.3","109","1.5","8.1","60","0.005","0.026","0.04","11",NA,"100","Excellent","74","Poor","95","Excellent","99","Excellent","88","Good","90","Excellent","95","Excellent","98",NA,"98","Excellent","91","Excellent"
"101","2013","11051","ROGUE  Bear Creek at Kirtland Rd","11/7/12","11.6","10.9","105","1.3","8.3","230","0.012","0.699","0.07","201",NA,"100","Excellent","77","Poor","86","Good","72","Poor","79","Poor","94","Excellent","42","Very Poor","78",NA,"78","Poor","71","Poor"
"102","2013","10418","ROGUE  Rogue R at Robertson Bridge (Merlin)","11/8/12","9","10.8","96","1.6","7.9","80","0.046","0.195","0.07","29",NA,"100","Excellent","73","Poor","100","Excellent","89","Good","79","Poor","100","Excellent","86","Good","98",NA,"98","Excellent","89","Good"
"103","2013","36805","ROGUE  Applegate River at Murphy OR","11/8/12","9.5","10.1","92","1.2","8","88","0.005","0.029","0.02","18",NA,"100","Excellent","79","Poor","100","Excellent","98","Excellent","94","Excellent","99","Excellent","83","Fair","98",NA,"98","Excellent","93","Excellent"
"104","2013","10391","MID_CST  Siletz R 5 miles ds Siletz","11/13/12","9.7","11.2","98","1.5","7.2","44","0.005","0.479","0.03","42",NA,"100","Excellent","74","Poor","100","Excellent","80","Fair","91","Excellent","100","Excellent","97","Excellent","97",NA,"97","Excellent","91","Excellent"
"105","2013","11476","MID_CST  Yaquina R ds Chitwood","11/13/12","10.1","10.9","96","1.1","7.1","62","0.005","1.13","0.03","56",NA,"100","Excellent","80","Fair","100","Excellent","59","Very Poor","91","Excellent","100","Excellent","82","Fair","95",NA,"95","Excellent","85","Good"
"106","2013","11263","MID_CST  Alsea R at Thissell Rd","11/13/12","9.8","10.9","96","0.8","7.4","60","0.005","0.571","0.03","248",NA,"100","Excellent","85","Good","100","Excellent","77","Poor","91","Excellent","100","Excellent","84","Fair","74",NA,"74","Poor","87","Good"
"107","2013","33642","MID_CST  Siuslaw R at Tide Wayside","11/13/12","9.9","11.4","101","1.4","7.7","53","0.005","0.495","0.02","73",NA,"100","Excellent","76","Poor","100","Excellent","79","Poor","94","Excellent","99","Excellent","89","Good","93",NA,"93","Excellent","90","Excellent"
"108","2013","33644","N_CST  North Beaver at Ona Grange","11/13/12","9.9","10.4","92","0.5","6.9","62","0.005","0.923","0.02","10",NA,"100","Excellent","91","Excellent","95","Excellent","65","Poor","94","Excellent","100","Excellent","82","Fair","98",NA,"98","Excellent","88","Good"
"109","2013","10812","N_CST  Skipanon R at HWY 101","11/14/12","11","8.4","76","1.7","6.9","3379","0.005","0.306","0.06","107",NA,"100","Excellent","71","Poor","95","Excellent","87","Good","82","Fair","89","Good","10","Very Poor","89",NA,"89","Good","27","Very Poor"
"110","2013","10521","N_CST  Necanicum R at Forest Lake RV Camp","11/14/12","10.5","10.9","97","1.8","7","53","0.005","0.5","0.02","61",NA,"100","Excellent","70","Poor","100","Excellent","79","Poor","94","Excellent","100","Excellent","89","Good","94",NA,"94","Excellent","89","Good"
"111","2013","10523","N_CST  Nestucca R at Cloverdale","11/14/12","9.3","11","96","1.2","7.5","75","0.005","0.884","0.06","84",NA,"100","Excellent","79","Poor","100","Excellent","66","Poor","82","Fair","100","Excellent","73","Poor","91",NA,"91","Excellent","84","Fair"
"112","2013","13424","N_CST  Wilson R at HWY 6","11/14/12","9.3","11.5","100","1.1","7.5","59","0.005","0.496","0.02","12",NA,"100","Excellent","80","Fair","100","Excellent","79","Poor","94","Excellent","100","Excellent","85","Good","98",NA,"98","Excellent","91","Excellent"
"113","2013","13417","N_CST  Kilchis R at Alderbrook Rd","11/14/12","9.8","11","97","1","7.2","60","0.005","0.877","0.02","25",NA,"100","Excellent","82","Fair","100","Excellent","67","Poor","94","Excellent","100","Excellent","84","Fair","98",NA,"98","Excellent","88","Good"
"114","2013","11241","MID_CST  Salmon R at Otis","11/14/12","9","11.2","97","1","7.7","58","0.005","0.458","0.03","81",NA,"100","Excellent","82","Fair","100","Excellent","81","Fair","91","Excellent","100","Excellent","85","Good","92",NA,"92","Excellent","90","Excellent"
"115","2013","11856","N_CST  Nehalem R at Foley Rd","11/14/12","9.4","11.5","100","1.4","7.4","63","0.005","0.567","0.02","30",NA,"100","Excellent","76","Poor","100","Excellent","77","Poor","94","Excellent","100","Excellent","82","Fair","98",NA,"98","Excellent","89","Good"
"116","2013","13421","N_CST  Wilson R at HWY 101","11/14/12","9.5","11.2","98","1.1","7.3","62","0.005","0.564","0.03","18",NA,"100","Excellent","80","Fair","100","Excellent","77","Poor","91","Excellent","100","Excellent","82","Fair","98",NA,"98","Excellent","90","Excellent"
"117","2013","13433","N_CST  Trask R at HWY 101","11/14/12","9.7","11.2","98","1.2","7.5","66","0.005","0.699","0.02","19",NA,"100","Excellent","79","Poor","100","Excellent","72","Poor","94","Excellent","100","Excellent","79","Poor","98",NA,"98","Excellent","88","Good"
"118","2013","13440","N_CST  Tillamook R at Bewley Creek Rd","11/14/12","9.7","10.9","97","1.1","7.1","61","0.005","0.924","0.02","32",NA,"100","Excellent","80","Fair","100","Excellent","65","Poor","94","Excellent","100","Excellent","83","Fair","98",NA,"98","Excellent","87","Good"
"119","2013","13411","N_CST  Miami R at Moss Creek Rd","11/14/12","10.3","10.8","96","1","7.2","58","0.005","0.985","0.02","62",NA,"100","Excellent","82","Fair","100","Excellent","63","Poor","94","Excellent","100","Excellent","85","Good","94",NA,"94","Excellent","87","Good"
"120","2013","10817","N_CST  Lewis & Clark R at Logan rd","11/15/12","7.9","10.9","92","1.4","7.1","70","0.005","0.479","0.02","186",NA,"100","Excellent","76","Poor","100","Excellent","80","Fair","94","Excellent","100","Excellent","77","Poor","80",NA,"80","Fair","86","Good"
"121","2013","34019","N_CST  Nehalem R at Birenkfeld","11/15/12","8.4","10.9","95","2","7.3","66","0.005","0.122","0.03","21",NA,"100","Excellent","67","Poor","100","Excellent","94","Excellent","91","Excellent","100","Excellent","79","Poor","98",NA,"98","Excellent","89","Good"
"122","2013","11904","N_CST  Klaskanine R at Youngs R Loop Rd (Olney)","11/15/12","7.3","11.3","94","2.1","7","63","0.005","0.673","0.02","261",NA,"100","Excellent","66","Poor","100","Excellent","73","Poor","94","Excellent","100","Excellent","82","Fair","73",NA,"73","Poor","83","Fair"
"123","2013","11434","N_CST  Clatskanie R at HWY 30 (Clatskanie)","11/15/12","8.8","10.5","91","1.9","7.3","73","0.005","0.359","0.03","34",NA,"100","Excellent","68","Poor","100","Excellent","85","Good","91","Excellent","100","Excellent","75","Poor","98",NA,"98","Excellent","87","Good"
"124","2013","12187","N_CST  Youngs R at Youngs R Loop Rd","11/15/12","7.5","12","100","1.7","7.1","51","0.005","0.624","0.01","108",NA,"100","Excellent","71","Poor","100","Excellent","75","Poor","97","Excellent","100","Excellent","91","Excellent","88",NA,"88","Good","88","Good"
"125","2013","10441","UMP  Elk Creek at Elkton","11/26/12","9.3","10.7","92.2","1.3","7.5","107","0.012","0.344","0.09","155",NA,"100","Excellent","77","Poor","100","Excellent","85","Good","73","Poor","100","Excellent","69","Poor","83",NA,"83","Fair","83","Fair"
"126","2013","10437","UMP  Umpqua R at Elkton","11/26/12","8.7","11.2","95.3","1.5","7.7","95","0.005","0.201","0.08","488",NA,"100","Excellent","74","Poor","100","Excellent","91","Excellent","76","Poor","100","Excellent","74","Poor","55",NA,"55","Very Poor","79","Poor"
"127","2013","10443","UMP  S Umpqua R at HWY 42 (Winston)","11/26/12","9.8","10.8","98","1.2","7.8","91","0.005","0.156","0.05","86",NA,"100","Excellent","79","Poor","100","Excellent","93","Excellent","85","Good","100","Excellent","75","Poor","91",NA,"91","Excellent","89","Good"
"128","2013","10442","UMP  S Umpqua R at Melrose Rd","11/26/12","9.8","10.8","95.6","0.9","7.8","101","0.005","0.205","0.07","131",NA,"100","Excellent","84","Fair","100","Excellent","91","Excellent","79","Poor","100","Excellent","71","Poor","86",NA,"86","Good","87","Good"
"129","2013","10451","UMP  N Umpqua R at Garden Valley Rd","11/26/12","8.5","11.7","99.6","1.1","7.7","67","0.005","0.054","0.04","69",NA,"100","Excellent","80","Fair","100","Excellent","97","Excellent","88","Good","100","Excellent","86","Good","93",NA,"93","Excellent","92","Excellent"
"130","2013","11522","UMP  S Umpqua R at Stewart Park Rd (Roseburg)","11/26/12","9.9","10.9","96.5","1.2","7.8","95","0.005","0.19","0.06","88",NA,"100","Excellent","79","Poor","100","Excellent","91","Excellent","82","Fair","100","Excellent","74","Poor","91",NA,"91","Excellent","88","Good"
"131","2013","10996","UMP  Calapooya Creek at Umpqua","11/26/12","9","10.6","91.4","1.1","7.6","117","0.005","0.317","0.1","179",NA,"100","Excellent","80","Fair","100","Excellent","86","Good","70","Poor","100","Excellent","65","Poor","81",NA,"81","Fair","82","Fair"
"132","2013","11482","ROGUE  Illinois R ds Kerby","11/27/12","9.6","11.1","102","1.1","8","77","0.005","0.069","0.02","9",NA,"100","Excellent","80","Fair","100","Excellent","97","Excellent","94","Excellent","98","Excellent","88","Good","98",NA,"98","Excellent","94","Excellent"
"133","2013","10997","UMP  Cow Creek at Mouth (Riddle)","11/27/12","8.6","11.5","100","1.6","7.8","61","0.005","0.14","0.03","33",NA,"100","Excellent","73","Poor","100","Excellent","94","Excellent","91","Excellent","100","Excellent","89","Good","98",NA,"98","Excellent","92","Excellent"
"134","2013","11484","UMP  S Umpqua R at Days Creek Cutoff Rd","11/27/12","7.3","11.8","101","1.5","7.7","59","0.005","0.032","0.04","19",NA,"100","Excellent","74","Poor","100","Excellent","98","Excellent","88","Good","99","Excellent","90","Excellent","98",NA,"98","Excellent","92","Excellent"
"135","2013","10596","S_CST  Coquille R at Sturdivant Park Dock","11/28/12","10","9.9","88","1.7","7.11","75","0.018","0.496","0.07","770",NA,"100","Excellent","71","Poor","100","Excellent","79","Poor","79","Poor","98","Excellent","73","Poor","39",NA,"39","Very Poor","69","Poor"
"136","2013","10533","S_CST  Sixes R at HWY 101","11/28/12","11.1","10.6","96","1.4","7.4","51","0.005","0.339","0.03","13",NA,"100","Excellent","76","Poor","100","Excellent","85","Good","91","Excellent","100","Excellent","91","Excellent","98",NA,"98","Excellent","91","Excellent"
"137","2013","10393","S_CST  N Fk Coquille R at HWY 42","11/28/12","10.1","10.6","94","2","6.9","69","0.005","0.607","0.05","60",NA,"100","Excellent","67","Poor","95","Excellent","75","Poor","85","Good","100","Excellent","77","Poor","94",NA,"94","Excellent","84","Fair"
"138","2013","10414","ROGUE  Rogue R at Lobster Point Bridge","11/28/12","10.2","11.3","100","1.7","7.9","72","0.012","0.128","0.04","36",NA,"100","Excellent","71","Poor","100","Excellent","94","Excellent","88","Good","100","Excellent","90","Excellent","98",NA,"98","Excellent","91","Excellent"
"139","2013","10537","S_CST  Winchuck R us HWY 101","11/28/12","10.5","10.8","96","0.9","7.3","33","0.005","0.16","0.03","20",NA,"100","Excellent","84","Fair","100","Excellent","93","Excellent","91","Excellent","100","Excellent","100","Excellent","98",NA,"98","Excellent","95","Excellent"
"140","2013","11493","S_CST  Pistol R at Pistol R Loop Rd","11/28/12","10.5","11.2","100","1.7","7.7","61","0.005","0.057","0.06","133",NA,"100","Excellent","71","Poor","100","Excellent","97","Excellent","82","Fair","100","Excellent","83","Fair","86",NA,"86","Good","88","Good"
"141","2013","11905","S_CST  Elk R at HWY 101","11/28/12","11.2","10.8","97","1.6","7.5","38","0.005","0.101","0.02","9",NA,"100","Excellent","73","Poor","100","Excellent","95","Excellent","94","Excellent","100","Excellent","100","Excellent","98",NA,"98","Excellent","93","Excellent"
"142","2013","11486","S_CST  S Fk Coquille R at Broadbent","11/28/12","10.1","11.1","98","1.8","7.6","78","0.005","0.199","0.04","36",NA,"100","Excellent","70","Poor","100","Excellent","91","Excellent","88","Good","100","Excellent","71","Poor","98",NA,"98","Excellent","87","Good"
"143","2013","11483","S_CST  Chetco R at USGS Gage","11/28/12","10","10.9","97","0.7","7.6","47","0.005","0.012","0.04","579",NA,"100","Excellent","87","Good","100","Excellent","99","Excellent","88","Good","100","Excellent","94","Excellent","49",NA,"49","Very Poor","82","Fair"
"144","2013","12590","S_CST  Floras Creek at HWY 101","11/28/12","10.6","10.9","97","1.7","7.4","55","0.005","0.527","0.03","26",NA,"100","Excellent","71","Poor","100","Excellent","78","Poor","91","Excellent","100","Excellent","88","Good","98",NA,"98","Excellent","89","Good"
"145","2013","13574","S_CST  S Fk Coos R at Anson Rogers Bridge","11/29/12","9.7","11","96","1.3","7.2","44","0.005","0.406","0.03","33",NA,"100","Excellent","77","Poor","100","Excellent","83","Fair","91","Excellent","100","Excellent","97","Excellent","98",NA,"98","Excellent","92","Excellent"
"146","2013","13570","S_CST  Millicoma R at Rooke Higgins Boat Ramp","11/29/12","9.9","10.8","96","1.1","7","35","0.005","0.504","0.02","27",NA,"100","Excellent","80","Fair","100","Excellent","79","Poor","94","Excellent","100","Excellent","100","Excellent","98",NA,"98","Excellent","93","Excellent"
"147","2013","11491","S_CST  Smith River  4.4 miles ds smith river falls","11/29/12","9.3","11.7","102","1.6","7.3","36","0.005","0.469","0.02","10",NA,"100","Excellent","73","Poor","100","Excellent","80","Fair","94","Excellent","98","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"148","2013","10411","DES  Deschutes R at Deschutes R Park (Mouth)","12/4/12","9.6","11.5","100","1.5","8.2","98","0.005","0.151","0.07","11",NA,"100","Excellent","74","Poor","90","Excellent","93","Excellent","79","Poor","100","Excellent","88","Good","98",NA,"98","Excellent","89","Good"
"149","2013","10674","SANDY  Sandy R at Troutdale Bridge","12/4/12","8.8","11.6","100","2.1","7.4","138","0.005","0.143","0.05","36",NA,"100","Excellent","66","Poor","100","Excellent","93","Excellent","85","Good","100","Excellent","59","Very Poor","98",NA,"98","Excellent","83","Fair"
"150","2013","36787","JOHN_D  Rock Creek near mouth","12/4/12","8.6","11.3","96","1.2","8.3","207","0.005","0.65","0.11","14",NA,"100","Excellent","79","Poor","86","Good","74","Poor","67","Poor","100","Excellent","85","Good","98",NA,"98","Excellent","84","Fair"
"151","2013","28333","MID_COLUM  Fifteen mile creek at Petersburg OR","12/4/12","7.9","11.8","99","1.6","8","90","0.005","0.129","0.05","25",NA,"100","Excellent","73","Poor","100","Excellent","94","Excellent","85","Good","100","Excellent","77","Poor","98",NA,"98","Excellent","89","Good"
"152","2013","36785","UMA  Rhea Creek at Bergevin Rd. or Morter Rd","12/4/12","7.8","10.7","94","2.2","8.3","265","0.023","0.234","0.17","727",NA,"100","Excellent","65","Poor","86","Good","89","Good","49","Very Poor","100","Excellent","78","Poor","41",NA,"41","Very Poor","65","Poor"
"153","2013","12012","HOOD  Hood River at Hood River","12/4/12","7.2","11.9","98","0.9","7.5","691","0.005","0.157","0.41","125",NA,"100","Excellent","84","Fair","100","Excellent","93","Excellent","10","Very Poor","100","Excellent","10","Very Poor","87",NA,"87","Good","20","Very Poor"
"154","2013","33603","HOOD  Neal Creek at Fir Mountain Rd","12/4/12","7.7","11.2","93","2.1","7.7","141","0.005","0.457","0.11","110",NA,"100","Excellent","66","Poor","100","Excellent","81","Fair","67","Poor","100","Excellent","58","Very Poor","88",NA,"88","Good","78","Poor"
"155","2013","36784","UMA  Willow Creek at Rhea Rd","12/4/12","8.3","11.7","105","1.5","8.4","291","0.005","0.983","0.16","28",NA,"100","Excellent","74","Poor","81","Fair","63","Poor","52","Very Poor","94","Excellent","75","Poor","98",NA,"98","Excellent","74","Poor"
"156","2013","10929","WIL_MID  N Yamhill R at Poverty Bend Rd","12/5/12","9.1","10.4","90","1.6","7.3","114","0.005","0.894","0.11","62",NA,"100","Excellent","73","Poor","100","Excellent","66","Poor","67","Poor","100","Excellent","67","Poor","94",NA,"94","Excellent","79","Poor"
"157","2013","10458","WIL_LWR  Tualatin R at Elsner Rd","12/5/12","9.6","8.7","76","1.5","7.1","107","0.098","1.37","0.13","64",NA,"100","Excellent","74","Poor","100","Excellent","51","Very Poor","61","Poor","91","Excellent","70","Poor","94",NA,"94","Excellent","74","Poor"
"158","2013","10948","WIL_MID  S Yamhill R at HWY 99W","12/5/12","9.3","9.7","85","1.3","7.2","119","0.005","0.957","0.16","210",NA,"100","Excellent","77","Poor","100","Excellent","64","Poor","52","Very Poor","97","Excellent","66","Poor","77",NA,"77","Poor","73","Poor"
"159","2013","10363","WIL_MID  Yamhill R at Dayton","12/5/12","9.3","9.8","86","1.1","7.2","138","0.005","1.03","0.18","172",NA,"100","Excellent","80","Fair","100","Excellent","62","Poor","46","Very Poor","98","Excellent","59","Very Poor","81",NA,"81","Fair","70","Poor"
